Location,Address,Resolved Address,Wind Direction,Latitude,Cloud Cover,Minimum Temperature,Date time,Precipitation,Dew Point,Relative Humidity,id,Precipitation Cover,Longitude,Info,Temperature,Maximum Temperature,Visibility,Wind Speed,Heat Index,Weather Type,Snow Depth,Sea Level Pressure,Name,Wind Gust,Wind Chill
Golden,"Golden, CO","Golden, CO",,,,44.7,12/08/2018 12:00:00,,19.5,36.22,,,,,44.7,44.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",50,,,46.5,12/08/2018 13:00:00,,19.5,33.83,,,,,46.5,46.5,10,4.7,,,,,,,44.3
Golden,"Golden, CO","Golden, CO",70,,,46.5,12/08/2018 14:00:00,,19.5,33.83,,,,,46.5,46.5,10,4.7,,,,,,,44.3
Golden,"Golden, CO","Golden, CO",40,,,44.7,12/08/2018 15:00:00,,19.5,36.22,,,,,44.7,44.7,10,5.8,,,,,,,41.5
Golden,"Golden, CO","Golden, CO",350,,,41.1,12/08/2018 16:00:00,,21.3,44.88,,,,,41.1,41.1,10,4.7,,,,,,,38
Golden,"Golden, CO","Golden, CO",70,,90,41.1,12/08/2018 17:00:00,,15.9,35.61,,,,,41.1,41.1,40,5.8,,,,,,,37.2
Golden,"Golden, CO","Golden, CO",,,,35.7,12/08/2018 18:00:00,,21.3,55.45,,,,,35.7,35.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,33.9,12/08/2018 19:00:00,,23.1,64.26,,,,,33.9,33.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,32.1,12/08/2018 20:00:00,,23.1,69.07,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",190,,,32.1,12/08/2018 21:00:00,,21.3,64.02,,,,,32.1,32.1,10,3.4,,,,,,,28.9
Golden,"Golden, CO","Golden, CO",,,,32.1,12/08/2018 22:00:00,,21.3,64.02,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,32.1,12/08/2018 23:00:00,,19.5,59.31,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,28.5,12/09/2018 00:00:00,,21.3,74.1,,,,,28.5,28.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",260,,,28.5,12/09/2018 01:00:00,,21.3,74.1,,,,,28.5,28.5,10,4.7,,,,,,,23.3
Golden,"Golden, CO","Golden, CO",,,,28.5,12/09/2018 02:00:00,,19.5,68.64,,,,,28.5,28.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,28.5,12/09/2018 03:00:00,,19.5,68.64,,,,,28.5,28.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,26.7,12/09/2018 04:00:00,,21.3,79.79,,,,,26.7,26.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",210,,,26.7,12/09/2018 05:00:00,,21.3,79.79,,,,,26.7,26.7,10,4.7,,,,,,,21.2
Golden,"Golden, CO","Golden, CO",70,,,26.7,12/09/2018 06:00:00,,21.3,79.79,,,,,26.7,26.7,10,6.9,,,,,,,19.1
Golden,"Golden, CO","Golden, CO",100,,36.8,27.2,12/09/2018 07:00:00,,20,73.96,,,,,27.2,27.2,24.7,0.9,,,,,,,
Golden,"Golden, CO","Golden, CO",360,,22.1,27.2,12/09/2018 08:00:00,,20,73.96,,,,,27.2,27.2,24.7,5.1,,,,,,,21.3
Golden,"Golden, CO","Golden, CO",,,,32.1,12/09/2018 09:00:00,,24.9,74.47,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,37.5,12/09/2018 10:00:00,,21.3,51.65,,,,,37.5,37.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",90,,,41.1,12/09/2018 11:00:00,,21.3,44.88,,,,,41.1,41.1,10,3.4,,,,,,,39.2
Golden,"Golden, CO","Golden, CO",130,,22.1,39.8,12/09/2018 12:00:00,,19.5,43.77,,,,,39.8,39.8,24.7,5.9,,,,,,,35.5
Golden,"Golden, CO","Golden, CO",120,,22.1,41.6,12/09/2018 13:00:00,,18.2,38.57,,,,,41.6,41.6,24.7,2.5,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,44.7,12/09/2018 14:00:00,,17.7,33.53,,,,,44.7,44.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",90,,,44.7,12/09/2018 15:00:00,,15.9,31.01,,,,,44.7,44.7,10,4.7,,,,,,,42.2
Golden,"Golden, CO","Golden, CO",60,,,41.1,12/09/2018 16:00:00,,14.1,32.92,,,,,41.1,41.1,10,3.4,,,,,,,39.2
Golden,"Golden, CO","Golden, CO",,,,38.4,12/09/2018 17:00:00,,12.3,33.78,,,,,38.4,38.4,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",220,,,33.9,12/09/2018 18:00:00,,17.7,51.08,,,,,33.9,33.9,10,4.7,,,,,,,29.6
Golden,"Golden, CO","Golden, CO",,,,35.7,12/09/2018 19:00:00,,8.7,32,,,,,35.7,35.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",220,,,33.9,12/09/2018 20:00:00,,6.9,31.69,,,,,33.9,33.9,10,4.7,,,,,,,29.6
Golden,"Golden, CO","Golden, CO",,,,32.1,12/09/2018 21:00:00,,6.9,34.07,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,32.1,12/09/2018 22:00:00,,5.1,31.38,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,30.3,12/09/2018 23:00:00,,5.1,33.75,,,,,30.3,30.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,28.5,12/10/2018 00:00:00,,3.3,33.44,,,,,28.5,28.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,26.7,12/10/2018 01:00:00,,5.1,39.12,,,,,26.7,26.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,26.7,12/10/2018 02:00:00,,8.7,46.05,,,,,26.7,26.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,24.9,12/10/2018 03:00:00,,6.9,45.75,,,,,24.9,24.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,23.1,12/10/2018 04:00:00,,10.5,57.99,,,,,23.1,23.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,10.1,12/10/2018 05:00:00,,4.2,76.41,,,,,10.1,10.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,21.3,12/10/2018 06:00:00,,8.7,57.71,,,,,21.3,21.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,23.1,12/10/2018 07:00:00,,8.7,53.5,,,,,23.1,23.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",170,,,26.7,12/10/2018 08:00:00,,8.7,46.05,,,,,26.7,26.7,10,3.4,,,,,,,22.8
Golden,"Golden, CO","Golden, CO",,,,33.9,12/10/2018 09:00:00,,10.5,37.26,,,,,33.9,33.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,41.1,12/10/2018 10:00:00,,10.5,28.08,,,,,41.1,41.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,44.7,12/10/2018 11:00:00,,5.1,19.17,,,,,44.7,44.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",40,,,48.3,12/10/2018 12:00:00,,8.7,19.7,,,,,48.3,48.3,10,3.4,,,,,,,47.4
Golden,"Golden, CO","Golden, CO",170,,36.8,54.1,12/10/2018 13:00:00,,-0.1,10.62,,,,,54.1,54.1,39.5,4.3,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,46.5,12/10/2018 14:00:00,,8.7,21.08,,,,,46.5,46.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,44.7,12/10/2018 15:00:00,,6.9,20.8,,,,,44.7,44.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,44.7,12/10/2018 16:00:00,,8.7,22.56,,,,,44.7,44.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,38.6,12/10/2018 17:00:00,,12.5,33.81,,,,,38.6,38.6,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,39.3,12/10/2018 18:00:00,,12.3,32.61,,,,,39.3,39.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,41.1,12/10/2018 19:00:00,,12.3,30.41,,,,,41.1,41.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,37.5,12/10/2018 20:00:00,,10.5,32.31,,,,,37.5,37.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,39.3,12/10/2018 21:00:00,,8.7,27.78,,,,,39.3,39.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",210,,,50.1,12/10/2018 22:00:00,,-0.3,12.18,,,,,50.1,50.1,10,9.2,,,,,,,
Golden,"Golden, CO","Golden, CO",190,,,42.9,12/10/2018 23:00:00,,1.5,17.39,,,,,42.9,42.9,10,6.9,,,,,,,38.7
Golden,"Golden, CO","Golden, CO",170,,,39.3,12/11/2018 00:00:00,,1.5,19.98,,,,,39.3,39.3,10,3.4,,,,,,,37.2
Golden,"Golden, CO","Golden, CO",40,,,35.7,12/11/2018 01:00:00,,8.7,32,,,,,35.7,35.7,10,3.4,,,,,,,33
Golden,"Golden, CO","Golden, CO",220,,,37.5,12/11/2018 02:00:00,,3.3,23.31,,,,,37.5,37.5,10,8.1,,,,,,,31.5
Golden,"Golden, CO","Golden, CO",60,,,30.3,12/11/2018 03:00:00,,10.5,43.07,,,,,30.3,30.3,10,3.4,,,,,,,26.9
Golden,"Golden, CO","Golden, CO",360,,,33.9,12/11/2018 04:00:00,,8.7,34.38,,,,,33.9,33.9,10,3.4,,,,,,,31
Golden,"Golden, CO","Golden, CO",30,,,35.7,12/11/2018 05:00:00,,5.1,27.18,,,,,35.7,35.7,10,3.4,,,,,,,33
Golden,"Golden, CO","Golden, CO",,,,33.9,12/11/2018 06:00:00,,6.9,31.69,,,,,33.9,33.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",200,,,35.7,12/11/2018 07:00:00,,5.1,27.18,,,,,35.7,35.7,10,9.2,,,,,,,28.7
Golden,"Golden, CO","Golden, CO",50,,,39.3,12/11/2018 08:00:00,,6.9,25.61,,,,,39.3,39.3,10,5.8,,,,,,,35
Golden,"Golden, CO","Golden, CO",90,,,50.1,12/11/2018 09:00:00,,10.5,19.96,,,,,50.1,50.1,10,6.9,,,,,,,
Golden,"Golden, CO","Golden, CO",250,,,53.7,12/11/2018 10:00:00,,12.3,18.94,,,,,53.7,53.7,10,8.1,,,,,,,
Golden,"Golden, CO","Golden, CO",250,,,53.7,12/11/2018 11:00:00,,12.3,18.94,,,,,53.7,53.7,10,20.8,,,,,,,
Golden,"Golden, CO","Golden, CO",270,,,55.5,12/11/2018 12:00:00,,12.3,17.73,,,,,55.5,55.5,10,21.9,,,,,,,
Golden,"Golden, CO","Golden, CO",340,,,55.5,12/11/2018 13:00:00,,12.3,17.73,,,,,55.5,55.5,10,4.7,,,,,,,
Golden,"Golden, CO","Golden, CO",300,,,53.7,12/11/2018 14:00:00,,6.9,14.87,,,,,53.7,53.7,10,23,,,,,,,
Golden,"Golden, CO","Golden, CO",300,,,53.7,12/11/2018 15:00:00,,8.7,16.13,,,,,53.7,53.7,10,16.1,,,,,,,
Golden,"Golden, CO","Golden, CO",300,,,50.1,12/11/2018 16:00:00,,5.1,15.64,,,,,50.1,50.1,10,6.9,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,46.5,12/11/2018 17:00:00,,1.5,15.16,,,,,46.5,46.5,50,,,,,,,,
Golden,"Golden, CO","Golden, CO",240,,,39.3,12/11/2018 18:00:00,,10.5,30.11,,,,,39.3,39.3,10,4.7,,,,,,,35.9
Golden,"Golden, CO","Golden, CO",320,,,41.1,12/11/2018 19:00:00,,8.7,25.9,,,,,41.1,41.1,10,3.4,,,,,,,39.2
Golden,"Golden, CO","Golden, CO",,,,33.9,12/11/2018 20:00:00,,8.7,34.38,,,,,33.9,33.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,32.1,12/11/2018 21:00:00,,10.5,40.05,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",20,,,40,12/11/2018 22:00:00,,0.4,18.42,,,,,40,40,24.7,1.2,,,,,,,
Golden,"Golden, CO","Golden, CO",210,,,32.1,12/11/2018 23:00:00,,14.1,46.95,,,,,32.1,32.1,10,4.7,,,,,,,27.5
Golden,"Golden, CO","Golden, CO",360,,,30.3,12/12/2018 00:00:00,,15.9,54.62,,,,,30.3,30.3,10,4.7,,,,,,,25.4
Golden,"Golden, CO","Golden, CO",,,,30.3,12/12/2018 01:00:00,,14.1,50.5,,,,,30.3,30.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,28.5,12/12/2018 02:00:00,,14.1,54.35,,,,,28.5,28.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",60,,,28.5,12/12/2018 03:00:00,,15.9,58.78,,,,,28.5,28.5,10,5.8,,,,,,,22.2
Golden,"Golden, CO","Golden, CO",,,,30.3,12/12/2018 04:00:00,,14.1,50.5,,,,,30.3,30.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",340,,,30.3,12/12/2018 05:00:00,,14.1,50.5,,,,,30.3,30.3,10,3.4,,,,,,,26.9
Golden,"Golden, CO","Golden, CO",190,,,30.3,12/12/2018 06:00:00,,14.1,50.5,,,,,30.3,30.3,10,3.4,,,,,,,26.9
Golden,"Golden, CO","Golden, CO",210,,,35.7,12/12/2018 07:00:00,,8.7,32,,,,,35.7,35.7,10,6.9,,,,,,,30
Golden,"Golden, CO","Golden, CO",220,,,37.5,12/12/2018 08:00:00,,6.9,27.48,,,,,37.5,37.5,10,8.1,,,,,,,31.5
Golden,"Golden, CO","Golden, CO",230,,,50.1,12/12/2018 09:00:00,,1.5,13.25,,,,,50.1,50.1,10,9.2,,,,,,,
Golden,"Golden, CO","Golden, CO",260,,,51.9,12/12/2018 10:00:00,,3.3,13.47,,,,,51.9,51.9,10,12.8,,,,,,,
Golden,"Golden, CO","Golden, CO",230,,,55.5,12/12/2018 11:00:00,,6.9,13.93,,,,,55.5,55.5,10,12.8,,,,,,,
Golden,"Golden, CO","Golden, CO",230,,,53.7,12/12/2018 12:00:00,,12.3,18.94,,,,,53.7,53.7,10,21.9,,,,,,,
Golden,"Golden, CO","Golden, CO",230,,,50.1,12/12/2018 13:00:00,,15.9,25.32,,,,,50.1,50.1,10,11.4,,,,,,,
Golden,"Golden, CO","Golden, CO",259,,66.2,51.4,12/12/2018 14:00:00,,15.5,23.72,,,,,51.4,51.4,24.7,29.7,,,,,,,
Golden,"Golden, CO","Golden, CO",250,,,46.5,12/12/2018 15:00:00,,21.3,36.52,,,,,46.5,46.5,10,9.2,,,,,,,42
Golden,"Golden, CO","Golden, CO",250,,,46.5,12/12/2018 16:00:00,,19.5,33.83,,,,,46.5,46.5,10,9.2,,,,,,,42
Golden,"Golden, CO","Golden, CO",270,,90,46.5,12/12/2018 17:00:00,,17.7,31.31,,,,,46.5,46.5,30,19.7,,,,,,,39.1
Golden,"Golden, CO","Golden, CO",270,,,42.9,12/12/2018 18:00:00,,19.5,38.79,,,,,42.9,42.9,10,23,,,,,,,33.6
Golden,"Golden, CO","Golden, CO",290,,50,39.8,12/12/2018 19:00:00,,14.6,35.38,,,,,39.8,39.8,10,22.9,,,,,,,29.5
Golden,"Golden, CO","Golden, CO",303,,63.2,39.8,12/12/2018 20:00:00,,11.8,31.35,,,,,39.8,39.8,10,16.6,,,,,,,31.1
Golden,"Golden, CO","Golden, CO",115,,86.8,37.5,12/12/2018 21:00:00,,12.3,34.99,,,,,37.5,37.5,10,5,,,,,,,33.5
Golden,"Golden, CO","Golden, CO",59,,23.8,33.4,12/12/2018 22:00:00,,20,57.39,,,,,33.4,33.4,10,11.7,,,,,,,24.7
Golden,"Golden, CO","Golden, CO",200,,100,32.1,12/12/2018 23:00:00,,21.3,64.02,,,,,32.1,32.1,10,4.7,,,,,,,27.5
Golden,"Golden, CO","Golden, CO",,,100,32.1,12/13/2018 00:00:00,,21.3,64.02,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",220,,,32.1,12/13/2018 01:00:00,,19.5,59.31,,,,,32.1,32.1,10,5.8,,,,,,,26.5
Golden,"Golden, CO","Golden, CO",70,,,28.5,12/13/2018 02:00:00,,19.5,68.64,,,,,28.5,28.5,10,8.1,,,,,,,20.5
Golden,"Golden, CO","Golden, CO",,,,30.3,12/13/2018 03:00:00,,14.1,50.5,,,,,30.3,30.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,26.7,12/13/2018 04:00:00,,15.9,63.3,,,,,26.7,26.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",200,,,26.7,12/13/2018 05:00:00,,14.1,58.52,,,,,26.7,26.7,10,3.4,,,,,,,22.8
Golden,"Golden, CO","Golden, CO",170,,,26.7,12/13/2018 06:00:00,,12.3,54.06,,,,,26.7,26.7,10,5.8,,,,,,,20.1
Golden,"Golden, CO","Golden, CO",,,,28,12/13/2018 07:00:00,,7.8,41.97,,,,,28,28,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,28.5,12/13/2018 08:00:00,,12.3,50.21,,,,,28.5,28.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",130,,,30.8,12/13/2018 09:00:00,,7.4,36.72,,,,,30.8,30.8,39.5,1.5,,,,,,,
Golden,"Golden, CO","Golden, CO",100,,,35.7,12/13/2018 10:00:00,,8.7,32,,,,,35.7,35.7,10,4.7,,,,,,,31.7
Golden,"Golden, CO","Golden, CO",90,,,39.3,12/13/2018 11:00:00,,6.9,25.61,,,,,39.3,39.3,10,5.8,,,,,,,35
Golden,"Golden, CO","Golden, CO",144,,,40.2,12/13/2018 12:00:00,,3.8,21.4,,,,,40.2,40.2,39.5,6.9,,,,,,,35.5
Golden,"Golden, CO","Golden, CO",,,,42.9,12/13/2018 13:00:00,,5.1,20.53,,,,,42.9,42.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",70,,,44.7,12/13/2018 14:00:00,,3.3,17.64,,,,,44.7,44.7,10,5.8,,,,,,,41.5
Golden,"Golden, CO","Golden, CO",102,,,43.4,12/13/2018 15:00:00,,-1.2,15.08,,,,,43.4,43.4,39.5,8.6,,,,,,,38.4
Golden,"Golden, CO","Golden, CO",110,,,41.1,12/13/2018 16:00:00,,1.5,18.64,,,,,41.1,41.1,10,6.9,,,,,,,36.5
Golden,"Golden, CO","Golden, CO",100,,30,35.7,12/13/2018 17:00:00,,-0.3,21.16,,,,,35.7,35.7,50,8.1,,,,,,,29.3
Golden,"Golden, CO","Golden, CO",184,,22.1,34.7,12/13/2018 18:00:00,,1.1,23.49,,,,,34.7,34.7,39.5,3.4,,,,,,,32
Golden,"Golden, CO","Golden, CO",250,,36.8,30.8,12/13/2018 19:00:00,,2.9,29.96,,,,,30.8,30.8,39.5,2.5,,,,,,,
Golden,"Golden, CO","Golden, CO",210,,,32.1,12/13/2018 20:00:00,,5.1,31.38,,,,,32.1,32.1,10,3.4,,,,,,,28.9
Golden,"Golden, CO","Golden, CO",210,,36.8,30.3,12/13/2018 21:00:00,,3.4,31.22,,,,,30.3,30.3,39.5,2.5,,,,,,,
Golden,"Golden, CO","Golden, CO",217,,36.8,28.5,12/13/2018 22:00:00,,3.4,33.6,,,,,28.5,28.5,39.5,3.7,,,,,,,24.4
Golden,"Golden, CO","Golden, CO",,,,28.5,12/13/2018 23:00:00,,10.5,46.35,,,,,28.5,28.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",230,,,28.5,12/14/2018 00:00:00,,8.7,42.77,,,,,28.5,28.5,10,4.7,,,,,,,23.3
Golden,"Golden, CO","Golden, CO",210,,,28.5,12/14/2018 01:00:00,,10.5,46.35,,,,,28.5,28.5,10,5.8,,,,,,,22.2
Golden,"Golden, CO","Golden, CO",230,,,28.5,12/14/2018 02:00:00,,10.5,46.35,,,,,28.5,28.5,10,3.4,,,,,,,24.8
Golden,"Golden, CO","Golden, CO",250,,,28.5,12/14/2018 03:00:00,,10.5,46.35,,,,,28.5,28.5,10,3.4,,,,,,,24.8
Golden,"Golden, CO","Golden, CO",,,,26.7,12/14/2018 04:00:00,,10.5,49.91,,,,,26.7,26.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",250,,,26.7,12/14/2018 05:00:00,,12.3,54.06,,,,,26.7,26.7,10,4.7,,,,,,,21.2
Golden,"Golden, CO","Golden, CO",,,,28.5,12/14/2018 06:00:00,,12.3,50.21,,,,,28.5,28.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",200,,,26.7,12/14/2018 07:00:00,,12.3,54.06,,,,,26.7,26.7,10,4.7,,,,,,,21.2
Golden,"Golden, CO","Golden, CO",250,,,30.3,12/14/2018 08:00:00,,14.1,50.5,,,,,30.3,30.3,10,3.4,,,,,,,26.9
Golden,"Golden, CO","Golden, CO",,,,35.7,12/14/2018 09:00:00,,15.9,43.99,,,,,35.7,35.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,41.6,12/14/2018 10:00:00,,7.8,24.48,,,,,41.6,41.6,39.5,,,,,,,,
Golden,"Golden, CO","Golden, CO",100,,,42.5,12/14/2018 11:00:00,,7.4,23.1,,,,,42.5,42.5,39.5,0.9,,,,,,,
Golden,"Golden, CO","Golden, CO",180,,,50.3,12/14/2018 12:00:00,,3.5,14.43,,,,,50.3,50.3,10,6.9,,,,,,,
Golden,"Golden, CO","Golden, CO",110,,,53.7,12/14/2018 13:00:00,,10.5,17.48,,,,,53.7,53.7,10,3.4,,,,,,,
Golden,"Golden, CO","Golden, CO",120,,,53.7,12/14/2018 14:00:00,,12.3,18.94,,,,,53.7,53.7,10,3.4,,,,,,,
Golden,"Golden, CO","Golden, CO",70,,,53.7,12/14/2018 15:00:00,,12.3,18.94,,,,,53.7,53.7,10,3.4,,,,,,,
Golden,"Golden, CO","Golden, CO",340,,22.1,49.1,12/14/2018 16:00:00,,11,21.12,,,,,49.1,49.1,39.5,5.1,,,,,,,47.1
Golden,"Golden, CO","Golden, CO",360,,,37.1,12/14/2018 17:00:00,,10.7,33.03,,,,,37.1,37.1,10,8.1,,,,,,,31.1
Golden,"Golden, CO","Golden, CO",270,,,39.3,12/14/2018 18:00:00,,14.1,35.3,,,,,39.3,39.3,10,4.7,,,,,,,35.9
Golden,"Golden, CO","Golden, CO",292,,22.1,40.1,12/14/2018 19:00:00,,12.8,32.22,,,,,40.1,40.1,10,10.3,,,,,,,33.7
Golden,"Golden, CO","Golden, CO",300,,22.1,38.3,12/14/2018 20:00:00,,12.8,34.57,,,,,38.3,38.3,10,4.3,,,,,,,35.1
Golden,"Golden, CO","Golden, CO",278,,22.1,36.5,12/14/2018 21:00:00,,11.4,34.99,,,,,36.5,36.5,10,6.8,,,,,,,31.1
Golden,"Golden, CO","Golden, CO",190,,22.1,39.2,12/14/2018 22:00:00,,11.4,31.54,,,,,39.2,39.2,10,0.9,,,,,,,
Golden,"Golden, CO","Golden, CO",210,,,32.1,12/14/2018 23:00:00,,17.7,54.9,,,,,32.1,32.1,10,3.4,,,,,,,28.9
Golden,"Golden, CO","Golden, CO",220,,,32.1,12/15/2018 00:00:00,,17.7,54.9,,,,,32.1,32.1,10,3.4,,,,,,,28.9
Golden,"Golden, CO","Golden, CO",,,,32.1,12/15/2018 01:00:00,,17.7,54.9,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,32.1,12/15/2018 02:00:00,,17.7,54.9,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",180,,,32.1,12/15/2018 03:00:00,,17.7,54.9,,,,,32.1,32.1,10,3.4,,,,,,,28.9
Golden,"Golden, CO","Golden, CO",240,,,32.1,12/15/2018 04:00:00,,17.7,54.9,,,,,32.1,32.1,10,5.8,,,,,,,26.5
Golden,"Golden, CO","Golden, CO",,,,33.9,12/15/2018 05:00:00,,15.9,47.25,,,,,33.9,33.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",277,,66.2,53.1,12/15/2018 06:00:00,,6,14.61,,,,,53.1,53.1,24.7,17.4,,,,,,,
Golden,"Golden, CO","Golden, CO",230,,,50.1,12/15/2018 07:00:00,,6.9,16.98,,,,,50.1,50.1,10,8.1,,,,,,,
Golden,"Golden, CO","Golden, CO",240,,,53,12/15/2018 08:00:00,,5.3,14.18,,,,,53,53,10,18.3,,,,,,,
Golden,"Golden, CO","Golden, CO",252,,66.2,55.9,12/15/2018 09:00:00,,11,16.5,,,,,55.9,55.9,39.5,17.5,,,,,,,
Golden,"Golden, CO","Golden, CO",271,,66.2,55.9,12/15/2018 10:00:00,,16.3,20.82,,,,,55.9,55.9,39.5,24.9,,,,,,,
Golden,"Golden, CO","Golden, CO",290,,,53.7,12/15/2018 11:00:00,,19.5,25.89,,,,,53.7,53.7,10,9.2,,,,,,,
Golden,"Golden, CO","Golden, CO",261,,66.2,55.5,12/15/2018 12:00:00,,17.7,22.44,,,,,55.5,55.5,39.5,15.6,,,,,,,
Golden,"Golden, CO","Golden, CO",330,,,55.5,12/15/2018 13:00:00,,15.9,20.76,,,,,55.5,55.5,10,9.2,,,,,,,
Golden,"Golden, CO","Golden, CO",281,,66.2,55.5,12/15/2018 14:00:00,,15.9,20.76,,,,,55.5,55.5,39.5,17.8,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,51.9,12/15/2018 15:00:00,,14.1,21.9,,,,,51.9,51.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",100,,,48.3,12/15/2018 16:00:00,,14.1,25.03,,,,,48.3,48.3,10,4.7,,,,,,,46.4
Golden,"Golden, CO","Golden, CO",,,,39.8,12/15/2018 17:00:00,,12.8,32.71,,,,,39.8,39.8,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",320,,,39.3,12/15/2018 18:00:00,,14.1,35.3,,,,,39.3,39.3,10,3.4,,,,,,,37.2
Golden,"Golden, CO","Golden, CO",260,,,37.5,12/15/2018 19:00:00,,15.9,40.97,,,,,37.5,37.5,10,3.4,,,,,,,35.1
Golden,"Golden, CO","Golden, CO",,,,35.7,12/15/2018 20:00:00,,17.7,47.55,,,,,35.7,35.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,35.7,12/15/2018 21:00:00,,17.7,47.55,,,,,35.7,35.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,37.5,12/15/2018 22:00:00,,14.1,37.88,,,,,37.5,37.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",360,,,35.7,12/15/2018 23:00:00,,14.1,40.67,,,,,35.7,35.7,10,3.4,,,,,,,33
Golden,"Golden, CO","Golden, CO",,,,33.9,12/16/2018 00:00:00,,15.9,47.25,,,,,33.9,33.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,33.9,12/16/2018 01:00:00,,15.9,47.25,,,,,33.9,33.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",210,,,35.7,12/16/2018 02:00:00,,14.1,40.67,,,,,35.7,35.7,10,8.1,,,,,,,29.3
Golden,"Golden, CO","Golden, CO",200,,,37.5,12/16/2018 03:00:00,,12.3,34.99,,,,,37.5,37.5,10,4.7,,,,,,,33.8
Golden,"Golden, CO","Golden, CO",170,,,35.7,12/16/2018 04:00:00,,12.3,37.57,,,,,35.7,35.7,10,5.8,,,,,,,30.8
Golden,"Golden, CO","Golden, CO",20,,,28.5,12/16/2018 05:00:00,,14.1,54.35,,,,,28.5,28.5,10,4.7,,,,,,,23.3
